run;lowBeta;highBeta;attention;velocity;currentLife;timestamp(s)
1;138209;64264;50;4,95;3;47,86618
1;67100;46863;37;4,95;3;48,84858
1;2009;1788;44;4,95;3;50,19909
1;14765;20242;53;4,95;3;50,6488
1;70408;33375;61;4,95;3;51,14769
1;12796;29116;48;5,5;3;51,56418
1;3641;2230;37;4,95;3;52,39724
1;18818;22815;37;4,95;3;53,41309
1;9808;7563;27;4,95;3;54,37925
1;23834;28327;37;4,95;3;55,36216
1;38841;26589;38;4,95;3;56,37828
1;9214;5095;34;4,95;3;57,36099
1;12574;19270;40;4,95;3;58,32732
1;1688;3164;35;4,95;3;59,37738
1;8752;7729;47;4,95;3;60,37595
1;41140;20061;44;4,95;3;61,35897
1;13001;16608;48;4,95;3;62,3749
1;23842;14881;47;4,95;3;63,34114
1;14114;19012;54;4,95;3;64,30705
1;8563;11559;50;4,95;3;65,34005
1;39456;21101;53;4,95;3;66,32287
1;17976;14353;61;4,95;3;67,30582
1;2946;12505;44;6,219999;3;68,32174
1;7235;8261;47;4,95;3;69,3045
1;14230;9871;41;4,95;3;70,28744
1;5331;8292;37;4,95;3;71,28677
1;53488;14310;48;4,95;3;72,2863
1;9969;17834;54;4,95;3;73,28561
1;2584;4587;50;4,95;3;74,28581
1;28346;9368;50;4,95;3;75,25117
1;18381;19418;54;4,95;3;76,25061
1;3625;1808;34;4,95;3;77,25021
1;61726;14230;29;4,95;3;78,26624
1;4630;4488;24;4,95;3;79,21575
1;18800;15150;23;4,95;3;80,21525
1;10256;9240;29;4,95;3;81,19875
1;4008;5527;37;4,95;3;82,21415
1;2691;6361;50;4,95;3;84,1964
1;16777;19031;56;4,95;3;85,21329
1;2768;4017;51;4,95;3;86,1789
1;38199;20662;48;4,95;3;87,19543
1;11389;17424;44;4,95;3;88,17753
1;11141;25428;41;4,95;3;89,16029
1;26632;33319;44;4,95;3;90,15974
1;17956;22866;43;4,95;3;91,14255
1;58986;47967;48;4,95;3;92,15955
1;68800;36689;61;4,95;3;93,1748
1;25547;40905;61;6,159999;3;94,14086
1;2897;1424;47;7,359998;3;95,14039
1;2763;2828;43;4,95;3;96,13978
1;828;4889;38;4,95;3;98,08994
1;3974;11345;75;4,95;3;100,1211
1;6709;14996;88;7,379998;3;102,103
1;16710;8937;81;10,43001;3;103,1193
1;17814;10884;74;13,28002;3;104,0688
1;5433;23397;61;14,48005;3;105,0683
1;6770;8984;57;15,72008;3;106,101
1;6682;3692;47;12,77006;3;107,0841
1;4710;12670;51;9,770053;3;108,0832
1;7613;10291;61;6,820042;3;109,066
1;8229;14572;56;7,960041;3;110,0155
1;3471;31374;80;4,960029;3;111,0158
1;915;644;69;4,95;3;112,0149
1;727;27364;74;0;2;113,0806
1;39282;19833;67;5,18;2;114,0637
1;1235;4798;75;7,539998;2;116,0293
1;7769;20990;66;8,760015;2;117,0451
1;21140;23392;84;9,900041;2;117,9946
1;7648;6951;80;12,85005;2;118,9773
1;5611;3511;77;0;1;119,9934
1;6375;7285;77;6,159999;1;121,0096
1;20083;23756;74;7,319998;1;121,9758
1;4958;12622;74;8,520009;1;122,9752
1;9466;8583;64;9,700036;1;123,9583
1;16012;13425;66;10,94006;1;124,9907
1;17126;23544;61;0,02;0;125,9401
1;3001;2508;53;0,02;0;126,9894
