run;lowBeta;highBeta;attention;velocity;currentLife;timestamp(s)
2;7336;7163;41;8,95;1;332,2163
2;8045;14610;47;8,95;1;333,2405
2;7556;12419;51;8,95;1;334,1663
2;12519;10823;54;8,95;1;335,166
2;18604;12238;57;8,95;1;336,1662
2;5710;11544;51;8,95;1;337,1477
2;11244;26289;66;8,95;1;338,1635
2;3810;4000;51;10,16003;1;339,1795
2;1935;8764;54;8,95;1;340,1137
2;8535;13597;57;8,95;1;341,1672
2;6294;9239;37;8,95;1;342,1289
2;2102;9873;50;8,95;1;343,1446
2;2509;3377;38;8,95;1;344,1322
2;5539;12631;38;8,95;1;345,1106
2;10032;6220;38;8,95;1;346,1093
2;17351;14724;40;8,95;1;347,1083
2;20282;37604;54;8,95;1;348,0747
2;10775;11012;44;-0,05;0;349,1406
2;13992;9713;40;-0,05;0;350,0901
