run;delta;theta;lowAlpha;HighAlpha;lowBeta;highBeta;lowGamma;highGamma;attention;velocity;currentLife;timestamp(s)
1;0;0,2736435;0,14552;0,5822979;1;0,3267895;0,4516207;0,6186531;38;2,95;3;10,56392
1;0;0,2736435;0,14552;0,5822979;1;0,3267895;0,4516207;0,6186531;38;2,95;3;10,58043
1;0;0,2736435;0,14552;0,5822979;1;0,3267895;0,4516207;0,6186531;38;2,95;3;10,59732
1;0;0,2736435;0,14552;0,5822979;1;0,3267895;0,4516207;0,6186531;38;2,95;3;10,61384
1;0,2902025;0,9496956;0,1601467;0,05221277;0,2857895;0,2725526;0,1811035;0,1478775;29;2,95;3;10,63038
1;0,2902025;0,9496956;0,1601467;0,05221277;0,2857895;0,2725526;0,1811035;0,1478775;29;2,95;3;10,64696
1;0,2902025;0,9496956;0,1601467;0,05221277;0,2857895;0,2725526;0,1811035;0,1478775;29;2,95;3;10,66363
1;0,2902025;0,9496956;0,1601467;0,05221277;0,2857895;0,2725526;0,1811035;0,1478775;29;2,95;3;10,68031
1;0,2902025;0,9496956;0,1601467;0,05221277;0,2857895;0,2725526;0,1811035;0,1478775;29;2,95;3;10,69652
1;0,2902025;0,9496956;0,1601467;0,05221277;0,2857895;0,2725526;0,1811035;0,1478775;29;2,95;3;10,71313
1;0,2902025;0,9496956;0,1601467;0,05221277;0,2857895;0,2725526;0,1811035;0,1478775;29;2,95;3;10,7297
1;0,2902025;0,9496956;0,1601467;0,05221277;0,2857895;0,2725526;0,1811035;0,1478775;29;2,95;3;10,74635
1;0,2902025;0,9496956;0,1601467;0,05221277;0,2857895;0,2725526;0,1811035;0,1478775;29;2,95;3;10,76312
1;0,2902025;0,9496956;0,1601467;0,05221277;0,2857895;0,2725526;0,1811035;0,1478775;29;2,95;3;10,78005
1;0,2902025;0,9496956;0,1601467;0,05221277;0,2857895;0,2725526;0,1811035;0,1478775;29;2,95;3;10,7964
1;0,2902025;0,9496956;0,1601467;0,05221277;0,2857895;0,2725526;0,1811035;0,1478775;29;2,95;3;10,81307
1;0,2902025;0,9496956;0,1601467;0,05221277;0,2857895;0,2725526;0,1811035;0,1478775;29;2,95;3;10,82998
1;0,2902025;0,9496956;0,1601467;0,05221277;0,2857895;0,2725526;0,1811035;0,1478775;29;2,95;3;10,84631
1;0,2902025;0,9496956;0,1601467;0,05221277;0,2857895;0,2725526;0,1811035;0,1478775;29;2,95;3;10,86361
1;0,2902025;0,9496956;0,1601467;0,05221277;0,2857895;0,2725526;0,1811035;0,1478775;29;2,95;3;10,88015
1;0,2902025;0,9496956;0,1601467;0,05221277;0,2857895;0,2725526;0,1811035;0,1478775;29;2,95;3;10,89677
1;0,2902025;0,9496956;0,1601467;0,05221277;0,2857895;0,2725526;0,1811035;0,1478775;29;2,95;3;10,91396
1;0,2902025;0,9496956;0,1601467;0,05221277;0,2857895;0,2725526;0,1811035;0,1478775;29;2,95;3;10,93016
1;0,2902025;0,9496956;0,1601467;0,05221277;0,2857895;0,2725526;0,1811035;0,1478775;29;2,95;3;10,94669
1;0,2902025;0,9496956;0,1601467;0,05221277;0,2857895;0,2725526;0,1811035;0,1478775;29;2,95;3;10,96356
1;0,2902025;0,9496956;0,1601467;0,05221277;0,2857895;0,2725526;0,1811035;0,1478775;29;2,95;3;10,98019
1;0,2902025;0,9496956;0,1601467;0,05221277;0,2857895;0,2725526;0,1811035;0,1478775;29;2,95;3;10,99677
1;0,2902025;0,9496956;0,1601467;0,05221277;0,2857895;0,2725526;0,1811035;0,1478775;29;2,95;3;11,01346
1;0,2902025;0,9496956;0,1601467;0,05221277;0,2857895;0,2725526;0,1811035;0,1478775;29;2,95;3;11,03008
1;0,2902025;0,9496956;0,1601467;0,05221277;0,2857895;0,2725526;0,1811035;0,1478775;29;2,95;3;11,04703
1;0,2902025;0,9496956;0,1601467;0,05221277;0,2857895;0,2725526;0,1811035;0,1478775;29;2,95;3;11,06509
1;0,2902025;0,9496956;0,1601467;0,05221277;0,2857895;0,2725526;0,1811035;0,1478775;29;2,95;3;11,08007
1;0,2902025;0,9496956;0,1601467;0,05221277;0,2857895;0,2725526;0,1811035;0,1478775;29;2,95;3;11,09661
1;0,2902025;0,9496956;0,1601467;0,05221277;0,2857895;0,2725526;0,1811035;0,1478775;29;2,95;3;11,11363
1;0,2902025;0,9496956;0,1601467;0,05221277;0,2857895;0,2725526;0,1811035;0,1478775;29;2,95;3;11,1312
1;0,2902025;0,9496956;0,1601467;0,05221277;0,2857895;0,2725526;0,1811035;0,1478775;29;2,95;3;11,14676
1;0,2902025;0,9496956;0,1601467;0,05221277;0,2857895;0,2725526;0,1811035;0,1478775;29;2,95;3;11,16333
1;0,2902025;0,9496956;0,1601467;0,05221277;0,2857895;0,2725526;0,1811035;0,1478775;29;2,95;3;11,18011
1;0,2902025;0,9496956;0,1601467;0,05221277;0,2857895;0,2725526;0,1811035;0,1478775;29;2,95;3;11,19666
1;0,2902025;0,9496956;0,1601467;0,05221277;0,2857895;0,2725526;0,1811035;0,1478775;29;2,95;3;11,21368
1;0,2902025;0,9496956;0,1601467;0,05221277;0,2857895;0,2725526;0,1811035;0,1478775;29;2,95;3;11,22997
1;0,2902025;0,9496956;0,1601467;0,05221277;0,2857895;0,2725526;0,1811035;0,1478775;29;2,95;3;11,24661
1;0,2902025;0,9496956;0,1601467;0,05221277;0,2857895;0,2725526;0,1811035;0,1478775;29;2,95;3;11,26333
1;0,2902025;0,9496956;0,1601467;0,05221277;0,2857895;0,2725526;0,1811035;0,1478775;29;2,95;3;11,28001
1;0,2902025;0,9496956;0,1601467;0,05221277;0,2857895;0,2725526;0,1811035;0,1478775;29;2,95;3;11,29693
1;0,2902025;0,9496956;0,1601467;0,05221277;0,2857895;0,2725526;0,1811035;0,1478775;29;2,95;3;11,31326
1;0,2902025;0,9496956;0,1601467;0,05221277;0,2857895;0,2725526;0,1811035;0,1478775;29;2,95;3;11,33031
1;0,2902025;0,9496956;0,1601467;0,05221277;0,2857895;0,2725526;0,1811035;0,1478775;29;2,95;3;11,34816
1;0,2902025;0,9496956;0,1601467;0,05221277;0,2857895;0,2725526;0,1811035;0,1478775;29;2,95;3;11,36325
1;0,2902025;0,9496956;0,1601467;0,05221277;0,2857895;0,2725526;0,1811035;0,1478775;29;2,95;3;11,37984
1;0,2902025;0,9496956;0,1601467;0,05221277;0,2857895;0,2725526;0,1811035;0,1478775;29;2,95;3;11,39666
1;0,2902025;0,9496956;0,1601467;0,05221277;0,2857895;0,2725526;0,1811035;0,1478775;29;2,95;3;11,41336
1;0,2902025;0,9496956;0,1601467;0,05221277;0,2857895;0,2725526;0,1811035;0,1478775;29;2,95;3;11,42978
1;0,2902025;0,9496956;0,1601467;0,05221277;0,2857895;0,2725526;0,1811035;0,1478775;29;2,95;3;11,48981
1;0,2902025;0,9496956;0,1601467;0,05221277;0,2857895;0,2725526;0,1811035;0,1478775;29;2,95;3;11,51463
1;0,2902025;0,9496956;0,1601467;0,05221277;0,2857895;0,2725526;0,1811035;0,1478775;29;2,95;3;11,53446
1;0,2902025;0,9496956;0,1601467;0,05221277;0,2857895;0,2725526;0,1811035;0,1478775;29;2,95;3;11,55229
1;0,2902025;0,9496956;0,1601467;0,05221277;0,2857895;0,2725526;0,1811035;0,1478775;29;2,95;3;11,58079
1;0,2902025;0,9496956;0,1601467;0,05221277;0,2857895;0,2725526;0,1811035;0,1478775;29;2,95;3;11,59917
1;0;0,5615022;0;1;0,6779737;0,6202894;0,4177241;0,2403674;24;2,95;3;11,6172
1;0;0,5615022;0;1;0,6779737;0,6202894;0,4177241;0,2403674;24;2,95;3;11,63821
1;0;0,5615022;0;1;0,6779737;0,6202894;0,4177241;0,2403674;24;2,95;3;11,66424
1;0;0,5615022;0;1;0,6779737;0,6202894;0,4177241;0,2403674;24;2,95;3;11,68219
1;0;0,5615022;0;1;0,6779737;0,6202894;0,4177241;0,2403674;24;2,95;3;11,70491
1;0;0,5615022;0;1;0,6779737;0,6202894;0,4177241;0,2403674;24;2,95;3;11,73092
1;0;0,5615022;0;1;0,6779737;0,6202894;0,4177241;0,2403674;24;2,95;3;11,74843
1;0;0,5615022;0;1;0,6779737;0,6202894;0,4177241;0,2403674;24;2,95;3;11,76553
1;0;0,5615022;0;1;0,6779737;0,6202894;0,4177241;0,2403674;24;2,95;3;11,78219
1;0;0,5615022;0;1;0,6779737;0,6202894;0,4177241;0,2403674;24;2,95;3;11,7984
1;0;0,5615022;0;1;0,6779737;0,6202894;0,4177241;0,2403674;24;2,95;3;11,81527
1;0;0,5615022;0;1;0,6779737;0,6202894;0,4177241;0,2403674;24;2,95;3;11,83517
1;0;0,5615022;0;1;0,6779737;0,6202894;0,4177241;0,2403674;24;2,95;3;11,85429
1;0;0,5615022;0;1;0,6779737;0,6202894;0,4177241;0,2403674;24;2,95;3;11,88089
1;0;0,5615022;0;1;0,6779737;0,6202894;0,4177241;0,2403674;24;2,95;3;11,89998
1;0;0,5615022;0;1;0,6779737;0,6202894;0,4177241;0,2403674;24;2,95;3;11,91852
1;0;0,5615022;0;1;0,6779737;0,6202894;0,4177241;0,2403674;24;2,95;3;11,93701
1;0;0,5615022;0;1;0,6779737;0,6202894;0,4177241;0,2403674;24;2,95;3;11,96363
1;0;0,5615022;0;1;0,6779737;0,6202894;0,4177241;0,2403674;24;2,95;3;11,98025
1;0;0,5615022;0;1;0,6779737;0,6202894;0,4177241;0,2403674;24;2,95;3;11,99705
1;0;0,5615022;0;1;0,6779737;0,6202894;0,4177241;0,2403674;24;2,95;3;12,01468
1;0;0,5615022;0;1;0,6779737;0,6202894;0,4177241;0,2403674;24;2,95;3;12,03095
1;0;0,5615022;0;1;0,6779737;0,6202894;0,4177241;0,2403674;24;2,95;3;12,05335
1;0;0,5615022;0;1;0,6779737;0,6202894;0,4177241;0,2403674;24;2,95;3;12,07751
1;0;0,5615022;0;1;0,6779737;0,6202894;0,4177241;0,2403674;24;2,95;3;12,09709
1;0;0,5615022;0;1;0,6779737;0,6202894;0,4177241;0,2403674;24;2,95;3;12,11416
1;0;0,5615022;0;1;0,6779737;0,6202894;0,4177241;0,2403674;24;2,95;3;12,13145
1;0;0,5615022;0;1;0,6779737;0,6202894;0,4177241;0,2403674;24;2,95;3;12,14932
1;0;0,5615022;0;1;0,6779737;0,6202894;0,4177241;0,2403674;24;2,95;3;12,16539
1;0;0,5615022;0;1;0,6779737;0,6202894;0,4177241;0,2403674;24;2,95;3;12,18311
1;0;0,5615022;0;1;0,6779737;0,6202894;0,4177241;0,2403674;24;2,95;3;12,20012
1;0;0,5615022;0;1;0,6779737;0,6202894;0,4177241;0,2403674;24;2,95;3;12,2186
1;0;0,5615022;0;1;0,6779737;0,6202894;0,4177241;0,2403674;24;2,95;3;12,24712
1;0;0,5615022;0;1;0,6779737;0,6202894;0,4177241;0,2403674;24;2,95;3;12,26359
1;0;0,5615022;0;1;0,6779737;0,6202894;0,4177241;0,2403674;24;2,95;3;12,27997
1;0;0,5615022;0;1;0,6779737;0,6202894;0,4177241;0,2403674;24;2,95;3;12,29945
1;0;0,5615022;0;1;0,6779737;0,6202894;0,4177241;0,2403674;24;2,95;3;12,31807
1;0;0,5615022;0;1;0,6779737;0,6202894;0,4177241;0,2403674;24;2,95;3;12,3352
1;0;0,5615022;0;1;0,6779737;0,6202894;0,4177241;0,2403674;24;2,95;3;12,36362
1;0;0,5615022;0;1;0,6779737;0,6202894;0,4177241;0,2403674;24;2,95;3;12,38065
1;0;0,5615022;0;1;0,6779737;0,6202894;0,4177241;0,2403674;24;2,95;3;12,40056
1;0;0,5615022;0;1;0,6779737;0,6202894;0,4177241;0,2403674;24;2,95;3;12,42544
1;0;0,5615022;0;1;0,6779737;0,6202894;0,4177241;0,2403674;24;2,95;3;12,44697
1;0;0,5615022;0;1;0,6779737;0,6202894;0,4177241;0,2403674;24;2,95;3;12,46406
1;0;0,5615022;0;1;0,6779737;0,6202894;0,4177241;0,2403674;24;2,95;3;12,48114
1;0;0,5615022;0;1;0,6779737;0,6202894;0,4177241;0,2403674;24;2,95;3;12,4985
1;0;0,5615022;0;1;0,6779737;0,6202894;0,4177241;0,2403674;24;2,95;3;12,51511
1;0;0,5615022;0;1;0,6779737;0,6202894;0,4177241;0,2403674;24;2,95;3;12,53325
1;0;0,5615022;0;1;0,6779737;0,6202894;0,4177241;0,2403674;24;2,95;3;12,55073
1;0,01067687;0,1567087;0,3962133;0,6368298;0,1780789;0,8836316;0,4976552;0,2001224;40;2,95;3;12,56816
1;0,01067687;0,1567087;0,3962133;0,6368298;0,1780789;0,8836316;0,4976552;0,2001224;40;2,95;3;12,59686
1;0,01067687;0,1567087;0,3962133;0,6368298;0,1780789;0,8836316;0,4976552;0,2001224;40;2,95;3;12,61512
1;0,01067687;0,1567087;0,3962133;0,6368298;0,1780789;0,8836316;0,4976552;0,2001224;40;2,95;3;12,6314
1;0,01067687;0,1567087;0,3962133;0,6368298;0,1780789;0,8836316;0,4976552;0,2001224;40;2,95;3;12,65011
1;0,01067687;0,1567087;0,3962133;0,6368298;0,1780789;0,8836316;0,4976552;0,2001224;40;2,95;3;12,66716
1;0,01067687;0,1567087;0,3962133;0,6368298;0,1780789;0,8836316;0,4976552;0,2001224;40;2,95;3;12,68417
1;0,01067687;0,1567087;0,3962133;0,6368298;0,1780789;0,8836316;0,4976552;0,2001224;40;2,95;3;12,70131
1;0,01067687;0,1567087;0,3962133;0,6368298;0,1780789;0,8836316;0,4976552;0,2001224;40;2,95;3;12,73005
1;0,01067687;0,1567087;0,3962133;0,6368298;0,1780789;0,8836316;0,4976552;0,2001224;40;2,95;3;12,75012
1;0,01067687;0,1567087;0,3962133;0,6368298;0,1780789;0,8836316;0,4976552;0,2001224;40;2,95;3;12,77557
1;0,01067687;0,1567087;0,3962133;0,6368298;0,1780789;0,8836316;0,4976552;0,2001224;40;2,95;3;12,79691
1;0,01067687;0,1567087;0,3962133;0,6368298;0,1780789;0,8836316;0,4976552;0,2001224;40;2,95;3;12,81336
1;0,01067687;0,1567087;0,3962133;0,6368298;0,1780789;0,8836316;0,4976552;0,2001224;40;2,95;3;12,83111
1;0,01067687;0,1567087;0,3962133;0,6368298;0,1780789;0,8836316;0,4976552;0,2001224;40;2,95;3;12,84841
1;0,01067687;0,1567087;0,3962133;0,6368298;0,1780789;0,8836316;0,4976552;0,2001224;40;2,95;3;12,86496
1;0,01067687;0,1567087;0,3962133;0,6368298;0,1780789;0,8836316;0,4976552;0,2001224;40;2,95;3;12,88294
1;0,01067687;0,1567087;0,3962133;0,6368298;0,1780789;0,8836316;0,4976552;0,2001224;40;2,95;3;12,90136
1;0,01067687;0,1567087;0,3962133;0,6368298;0,1780789;0,8836316;0,4976552;0,2001224;40;2,95;3;12,93004
1;0,01067687;0,1567087;0,3962133;0,6368298;0,1780789;0,8836316;0,4976552;0,2001224;40;2,95;3;12,94854
1;0,01067687;0,1567087;0,3962133;0,6368298;0,1780789;0,8836316;0,4976552;0,2001224;40;2,95;3;12,96583
1;0,01067687;0,1567087;0,3962133;0,6368298;0,1780789;0,8836316;0,4976552;0,2001224;40;2,95;3;12,98533
1;0,01067687;0,1567087;0,3962133;0,6368298;0,1780789;0,8836316;0,4976552;0,2001224;40;2,95;3;13,00934
1;0,01067687;0,1567087;0,3962133;0,6368298;0,1780789;0,8836316;0,4976552;0,2001224;40;2,95;3;13,02903
1;0,01067687;0,1567087;0,3962133;0,6368298;0,1780789;0,8836316;0,4976552;0,2001224;40;2,95;3;13,0457
1;0,01067687;0,1567087;0,3962133;0,6368298;0,1780789;0,8836316;0,4976552;0,2001224;40;2,95;3;13,06235
1;0,01067687;0,1567087;0,3962133;0,6368298;0,1780789;0,8836316;0,4976552;0,2001224;40;2,95;3;13,07914
1;0,01067687;0,1567087;0,3962133;0,6368298;0,1780789;0,8836316;0,4976552;0,2001224;40;2,95;3;13,09556
1;0,01067687;0,1567087;0,3962133;0,6368298;0,1780789;0,8836316;0,4976552;0,2001224;40;2,95;3;13,11377
1;0,01067687;0,1567087;0,3962133;0,6368298;0,1780789;0,8836316;0,4976552;0,2001224;40;2,95;3;13,12992
1;0,01067687;0,1567087;0,3962133;0,6368298;0,1780789;0,8836316;0,4976552;0,2001224;40;2,95;3;13,14591
1;0,01067687;0,1567087;0,3962133;0,6368298;0,1780789;0,8836316;0,4976552;0,2001224;40;2,95;3;13,16223
1;0,01067687;0,1567087;0,3962133;0,6368298;0,1780789;0,8836316;0,4976552;0,2001224;40;2,95;3;13,17941
1;0,01067687;0,1567087;0,3962133;0,6368298;0,1780789;0,8836316;0,4976552;0,2001224;40;2,95;3;13,19572
1;0,01067687;0,1567087;0,3962133;0,6368298;0,1780789;0,8836316;0,4976552;0,2001224;40;2,95;3;13,21219
1;0,01067687;0,1567087;0,3962133;0,6368298;0,1780789;0,8836316;0,4976552;0,2001224;40;2,95;3;13,22887
1;0,01067687;0,1567087;0,3962133;0,6368298;0,1780789;0,8836316;0,4976552;0,2001224;40;2,95;3;13,2459
1;0,01067687;0,1567087;0,3962133;0,6368298;0,1780789;0,8836316;0,4976552;0,2001224;40;2,95;3;13,2622
1;0,01067687;0,1567087;0,3962133;0,6368298;0,1780789;0,8836316;0,4976552;0,2001224;40;2,95;3;13,27883
1;0,01067687;0,1567087;0,3962133;0,6368298;0,1780789;0,8836316;0,4976552;0,2001224;40;2,95;3;13,29562
1;0,01067687;0,1567087;0,3962133;0,6368298;0,1780789;0,8836316;0,4976552;0,2001224;40;2,95;3;13,31235
1;0,01067687;0,1567087;0,3962133;0,6368298;0,1780789;0,8836316;0,4976552;0,2001224;40;2,95;3;13,3288
1;0,01067687;0,1567087;0,3962133;0,6368298;0,1780789;0,8836316;0,4976552;0,2001224;40;2,95;3;13,34566
1;0,01067687;0,1567087;0,3962133;0,6368298;0,1780789;0,8836316;0,4976552;0,2001224;40;2,95;3;13,3626
1;0,01067687;0,1567087;0,3962133;0,6368298;0,1780789;0,8836316;0,4976552;0,2001224;40;2,95;3;13,37893
1;0,01067687;0,1567087;0,3962133;0,6368298;0,1780789;0,8836316;0,4976552;0,2001224;40;2,95;3;13,39535
1;0,01067687;0,1567087;0,3962133;0,6368298;0,1780789;0,8836316;0,4976552;0,2001224;40;2,95;3;13,41286
1;0,01067687;0,1567087;0,3962133;0,6368298;0,1780789;0,8836316;0,4976552;0,2001224;40;2,95;3;13,42844
1;0,01067687;0,1567087;0,3962133;0,6368298;0,1780789;0,8836316;0,4976552;0,2001224;40;2,95;3;13,44496
1;0,01067687;0,1567087;0,3962133;0,6368298;0,1780789;0,8836316;0,4976552;0,2001224;40;2,95;3;13,46175
1;0,01067687;0,1567087;0,3962133;0,6368298;0,1780789;0,8836316;0,4976552;0,2001224;40;2,95;3;13,47844
1;0,01067687;0,1567087;0,3962133;0,6368298;0,1780789;0,8836316;0,4976552;0,2001224;40;2,95;3;13,49545
1;0,01067687;0,1567087;0,3962133;0,6368298;0,1780789;0,8836316;0,4976552;0,2001224;40;2,95;3;13,51209
1;0,01067687;0,1567087;0,3962133;0,6368298;0,1780789;0,8836316;0,4976552;0,2001224;40;2,95;3;13,52876
1;0,01067687;0,1567087;0,3962133;0,6368298;0,1780789;0,8836316;0,4976552;0,2001224;40;2,95;3;13,54548
1;0,01067687;0,1567087;0,3962133;0,6368298;0,1780789;0,8836316;0,4976552;0,2001224;40;2,95;3;13,56227
1;0,7534838;0,3899674;0,4932667;0,2208298;0,2003947;0,2666842;0,7302069;0,4279184;34;2,95;3;13,57893
1;0,7534838;0,3899674;0,4932667;0,2208298;0,2003947;0,2666842;0,7302069;0,4279184;34;2,95;3;13,59568
1;0,7534838;0,3899674;0,4932667;0,2208298;0,2003947;0,2666842;0,7302069;0,4279184;34;2,95;3;13,61277
1;0,7534838;0,3899674;0,4932667;0,2208298;0,2003947;0,2666842;0,7302069;0,4279184;34;2,95;3;13,62853
1;0,7534838;0,3899674;0,4932667;0,2208298;0,2003947;0,2666842;0,7302069;0,4279184;34;2,95;3;13,6456
1;0,7534838;0,3899674;0,4932667;0,2208298;0,2003947;0,2666842;0,7302069;0,4279184;34;2,95;3;13,66221
1;0,7534838;0,3899674;0,4932667;0,2208298;0,2003947;0,2666842;0,7302069;0,4279184;34;2,95;3;13,67859
1;0,7534838;0,3899674;0,4932667;0,2208298;0,2003947;0,2666842;0,7302069;0,4279184;34;2,95;3;13,69532
1;0,7534838;0,3899674;0,4932667;0,2208298;0,2003947;0,2666842;0,7302069;0,4279184;34;2,95;3;13,71214
1;0,7534838;0,3899674;0,4932667;0,2208298;0,2003947;0,2666842;0,7302069;0,4279184;34;2,95;3;13,72909
1;0,7534838;0,3899674;0,4932667;0,2208298;0,2003947;0,2666842;0,7302069;0,4279184;34;2,95;3;13,74856
1;0,7534838;0,3899674;0,4932667;0,2208298;0,2003947;0,2666842;0,7302069;0,4279184;34;2,95;3;13,76193
1;0,7534838;0,3899674;0,4932667;0,2208298;0,2003947;0,2666842;0,7302069;0,4279184;34;2,95;3;13,77921
1;0,7534838;0,3899674;0,4932667;0,2208298;0,2003947;0,2666842;0,7302069;0,4279184;34;2,95;3;13,79521
1;0,7534838;0,3899674;0,4932667;0,2208298;0,2003947;0,2666842;0,7302069;0,4279184;34;2,95;3;13,81221
1;0,7534838;0,3899674;0,4932667;0,2208298;0,2003947;0,2666842;0,7302069;0,4279184;34;2,95;3;13,82861
1;0,7534838;0,3899674;0,4932667;0,2208298;0,2003947;0,2666842;0,7302069;0,4279184;34;2,95;3;13,84586
1;0,7534838;0,3899674;0,4932667;0,2208298;0,2003947;0,2666842;0,7302069;0,4279184;34;2,95;3;13,86274
1;0,7534838;0,3899674;0,4932667;0,2208298;0,2003947;0,2666842;0,7302069;0,4279184;34;2,95;3;13,88072
1;0,7534838;0,3899674;0,4932667;0,2208298;0,2003947;0,2666842;0,7302069;0,4279184;34;2,95;3;13,8953
1;0,7534838;0,3899674;0,4932667;0,2208298;0,2003947;0,2666842;0,7302069;0,4279184;34;2,95;3;13,9121
1;0,7534838;0,3899674;0,4932667;0,2208298;0,2003947;0,2666842;0,7302069;0,4279184;34;2,95;3;13,92855
1;0,7534838;0,3899674;0,4932667;0,2208298;0,2003947;0,2666842;0,7302069;0,4279184;34;2,95;3;13,94547
1;0,7534838;0,3899674;0,4932667;0,2208298;0,2003947;0,2666842;0,7302069;0,4279184;34;2,95;3;13,96183
1;0,7534838;0,3899674;0,4932667;0,2208298;0,2003947;0,2666842;0,7302069;0,4279184;34;2,95;3;13,97867
1;0,7534838;0,3899674;0,4932667;0,2208298;0,2003947;0,2666842;0,7302069;0,4279184;34;2,95;3;13,99523
1;0,7534838;0,3899674;0,4932667;0,2208298;0,2003947;0,2666842;0,7302069;0,4279184;34;2,95;3;14,01193
1;0,7534838;0,3899674;0,4932667;0,2208298;0,2003947;0,2666842;0,7302069;0,4279184;34;2,95;3;14,02854
1;0,7534838;0,3899674;0,4932667;0,2208298;0,2003947;0,2666842;0,7302069;0,4279184;34;2,95;3;14,04568
1;0,7534838;0,3899674;0,4932667;0,2208298;0,2003947;0,2666842;0,7302069;0,4279184;34;2,95;3;14,06249
1;0,7534838;0,3899674;0,4932667;0,2208298;0,2003947;0,2666842;0,7302069;0,4279184;34;2,95;3;14,08116
1;0,7534838;0,3899674;0,4932667;0,2208298;0,2003947;0,2666842;0,7302069;0,4279184;34;2,95;3;14,09521
1;0,7534838;0,3899674;0,4932667;0,2208298;0,2003947;0,2666842;0,7302069;0,4279184;34;2,95;3;14,11194
1;0,7534838;0,3899674;0,4932667;0,2208298;0,2003947;0,2666842;0,7302069;0,4279184;34;2,95;3;14,12909
1;0,7534838;0,3899674;0,4932667;0,2208298;0,2003947;0,2666842;0,7302069;0,4279184;34;2,95;3;14,14613
1;0,7534838;0,3899674;0,4932667;0,2208298;0,2003947;0,2666842;0,7302069;0,4279184;34;2,95;3;14,16202
1;0,7534838;0,3899674;0,4932667;0,2208298;0,2003947;0,2666842;0,7302069;0,4279184;34;2,95;3;14,17858
1;0,7534838;0,3899674;0,4932667;0,2208298;0,2003947;0,2666842;0,7302069;0,4279184;34;2,95;3;14,19643
1;0,7534838;0,3899674;0,4932667;0,2208298;0,2003947;0,2666842;0,7302069;0,4279184;34;2,95;3;14,21374
1;0,7534838;0,3899674;0,4932667;0,2208298;0,2003947;0,2666842;0,7302069;0,4279184;34;2,95;3;14,22843
1;0,7534838;0,3899674;0,4932667;0,2208298;0,2003947;0,2666842;0,7302069;0,4279184;34;2,95;3;14,24524
1;0,7534838;0,3899674;0,4932667;0,2208298;0,2003947;0,2666842;0,7302069;0,4279184;34;2,95;3;14,26218
1;0,7534838;0,3899674;0,4932667;0,2208298;0,2003947;0,2666842;0,7302069;0,4279184;34;2,95;3;14,27863
1;0,7534838;0,3899674;0,4932667;0,2208298;0,2003947;0,2666842;0,7302069;0,4279184;34;2,95;3;14,29515
1;0,7534838;0,3899674;0,4932667;0,2208298;0,2003947;0,2666842;0,7302069;0,4279184;34;2,95;3;14,31182
1;0,7534838;0,3899674;0,4932667;0,2208298;0,2003947;0,2666842;0,7302069;0,4279184;34;2,95;3;14,32834
1;0,7534838;0,3899674;0,4932667;0,2208298;0,2003947;0,2666842;0,7302069;0,4279184;34;2,95;3;14,34533
1;0,7534838;0,3899674;0,4932667;0,2208298;0,2003947;0,2666842;0,7302069;0,4279184;34;2,95;3;14,3625
1;0,7534838;0,3899674;0,4932667;0,2208298;0,2003947;0,2666842;0,7302069;0,4279184;34;2,95;3;14,38268
1;0,7534838;0,3899674;0,4932667;0,2208298;0,2003947;0,2666842;0,7302069;0,4279184;34;2,95;3;14,41205
1;0,7534838;0,3899674;0,4932667;0,2208298;0,2003947;0,2666842;0,7302069;0,4279184;34;2,95;3;14,4278
1;0,7534838;0,3899674;0,4932667;0,2208298;0,2003947;0,2666842;0,7302069;0,4279184;34;2,95;3;14,44436
1;0,7534838;0,3899674;0,4932667;0,2208298;0,2003947;0,2666842;0,7302069;0,4279184;34;2,95;3;14,46099
1;0,7534838;0,3899674;0,4932667;0,2208298;0,2003947;0,2666842;0,7302069;0,4279184;34;2,95;3;14,47761
1;0,7534838;0,3899674;0,4932667;0,2208298;0,2003947;0,2666842;0,7302069;0,4279184;34;2,95;3;14,49467
1;0,7534838;0,3899674;0,4932667;0,2208298;0,2003947;0,2666842;0,7302069;0,4279184;34;2,95;3;14,51072
1;0,7534838;0,3899674;0,4932667;0,2208298;0,2003947;0,2666842;0,7302069;0,4279184;34;2,95;3;14,52781
1;0,7534838;0,3899674;0,4932667;0,2208298;0,2003947;0,2666842;0,7302069;0,4279184;34;2,95;3;14,54432
1;0,7534838;0,3899674;0,4932667;0,2208298;0,2003947;0,2666842;0,7302069;0,4279184;34;2,95;3;14,56073
1;0,7534838;0,3899674;0,4932667;0,2208298;0,2003947;0,2666842;0,7302069;0,4279184;34;2,95;3;14,57769
1;0,08667625;0,1934304;0;0,1347872;0,05328947;0,03734211;0,04868966;0,08530612;34;2,95;3;14,59491
1;0,08667625;0,1934304;0;0,1347872;0,05328947;0,03734211;0,04868966;0,08530612;34;2,95;3;14,6116
1;0,08667625;0,1934304;0;0,1347872;0,05328947;0,03734211;0,04868966;0,08530612;34;2,95;3;14,62798
1;0,08667625;0,1934304;0;0,1347872;0,05328947;0,03734211;0,04868966;0,08530612;34;2,95;3;14,64492
1;0,08667625;0,1934304;0;0,1347872;0,05328947;0,03734211;0,04868966;0,08530612;34;2,95;3;14,6615
1;0,08667625;0,1934304;0;0,1347872;0,05328947;0,03734211;0,04868966;0,08530612;34;2,95;3;14,67816
1;0,08667625;0,1934304;0;0,1347872;0,05328947;0,03734211;0,04868966;0,08530612;34;2,95;3;14,69681
